timestamp,switch_id,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tx_errors,rx_errors,is_congested
1783743505,2,1,936,1118,0.0,0.0,0,0,0
1783743505,2,2,936,936,0.0,0.0,0,0,0
1783743505,2,3,936,936,0.0,0.0,0,0,0
1783743510,1,1,936,1188,0.0,0.0,0,0,0
1783743510,1,2,936,936,0.0,0.0,0,0,0
1783743510,3,1,936,1188,0.0,0.0,0,0,0
1783743510,3,2,936,936,0.0,0.0,0,0,0
1783743510,2,1,936,1118,0.0,0.0,0,0,0
1783743510,2,2,936,936,0.0,0.0,0,0,0
1783743510,2,3,936,936,0.0,0.0,0,0,0
1783743515,3,1,936,1188,0.0,0.0,0,0,0
1783743515,3,2,936,936,0.0,0.0,0,0,0
1783743515,1,1,936,1188,0.0,0.0,0,0,0
1783743515,1,2,936,936,0.0,0.0,0,0,0
1783743515,2,1,936,1118,0.0,0.0,0,0,0
1783743515,2,2,936,936,0.0,0.0,0,0,0
1783743515,2,3,936,936,0.0,0.0,0,0,0
1783743520,3,1,936,1188,0.0,0.0,0,0,0
1783743520,3,2,936,936,0.0,0.0,0,0,0
1783743520,2,1,936,1118,0.0,0.0,0,0,0
1783743520,2,2,936,936,0.0,0.0,0,0,0
1783743520,2,3,936,936,0.0,0.0,0,0,0
1783743520,1,1,936,1188,0.0,0.0,0,0,0
1783743520,1,2,936,936,0.0,0.0,0,0,0
1783743525,1,1,936,1188,0.0,0.0,0,0,0
1783743525,1,2,936,936,0.0,0.0,0,0,0
1783743525,3,1,936,1188,0.0,0.0,0,0,0
1783743525,3,2,936,936,0.0,0.0,0,0,0
1783743525,2,1,936,1188,0.0,0.11,0,0,0
1783743525,2,2,936,936,0.0,0.0,0,0,0
1783743525,2,3,936,936,0.0,0.0,0,0,0
1783743530,1,1,936,1188,0.0,0.0,0,0,0
1783743530,1,2,936,936,0.0,0.0,0,0,0
1783743530,2,1,936,1188,0.0,0.0,0,0,0
1783743530,2,2,936,936,0.0,0.0,0,0,0
1783743530,2,3,936,936,0.0,0.0,0,0,0
1783743530,3,1,936,1188,0.0,0.0,0,0,0
1783743530,3,2,936,936,0.0,0.0,0,0,0
1783743535,1,1,936,1188,0.0,0.0,0,0,0
1783743535,1,2,936,936,0.0,0.0,0,0,0
1783743535,3,1,936,1188,0.0,0.0,0,0,0
1783743535,3,2,936,936,0.0,0.0,0,0,0
1783743535,2,1,936,1188,0.0,0.0,0,0,0
1783743535,2,2,936,936,0.0,0.0,0,0,0
1783743535,2,3,936,936,0.0,0.0,0,0,0
1783743540,1,1,936,1188,0.0,0.0,0,0,0
1783743540,1,2,936,936,0.0,0.0,0,0,0
1783743540,3,1,936,1188,0.0,0.0,0,0,0
1783743540,3,2,936,936,0.0,0.0,0,0,0
1783743540,2,1,936,1188,0.0,0.0,0,0,0
1783743540,2,2,936,936,0.0,0.0,0,0,0
1783743540,2,3,936,936,0.0,0.0,0,0,0
1783743545,2,1,936,1188,0.0,0.0,0,0,0
1783743545,2,2,936,936,0.0,0.0,0,0,0
1783743545,2,3,936,936,0.0,0.0,0,0,0
1783743545,3,1,936,1188,0.0,0.0,0,0,0
1783743545,3,2,936,936,0.0,0.0,0,0,0
1783743545,1,1,936,1188,0.0,0.0,0,0,0
1783743545,1,2,936,936,0.0,0.0,0,0,0
1783743550,1,1,936,1188,0.0,0.0,0,0,0
1783743550,1,2,936,936,0.0,0.0,0,0,0
1783743550,3,1,936,1188,0.0,0.0,0,0,0
1783743550,3,2,936,936,0.0,0.0,0,0,0
1783743550,2,1,936,1188,0.0,0.0,0,0,0
1783743550,2,2,936,936,0.0,0.0,0,0,0
1783743550,2,3,936,936,0.0,0.0,0,0,0
1783743555,1,1,936,1188,0.0,0.0,0,0,0
1783743555,1,2,936,936,0.0,0.0,0,0,0
1783743555,3,1,936,1188,0.0,0.0,0,0,0
1783743555,3,2,936,936,0.0,0.0,0,0,0
1783743555,2,1,936,1188,0.0,0.0,0,0,0
1783743555,2,2,936,936,0.0,0.0,0,0,0
1783743555,2,3,936,936,0.0,0.0,0,0,0
1783743560,3,1,936,1188,0.0,0.0,0,0,0
1783743560,3,2,936,936,0.0,0.0,0,0,0
1783743560,1,1,936,1188,0.0,0.0,0,0,0
1783743560,1,2,936,936,0.0,0.0,0,0,0
1783743560,2,1,936,1188,0.0,0.0,0,0,0
1783743560,2,2,936,936,0.0,0.0,0,0,0
1783743560,2,3,936,936,0.0,0.0,0,0,0
1783743565,3,1,936,1188,0.0,0.0,0,0,0
1783743565,3,2,936,936,0.0,0.0,0,0,0
1783743565,1,1,936,1188,0.0,0.0,0,0,0
1783743565,1,2,936,936,0.0,0.0,0,0,0
1783743565,2,1,936,1188,0.0,0.0,0,0,0
1783743565,2,2,936,936,0.0,0.0,0,0,0
1783743565,2,3,936,936,0.0,0.0,0,0,0
1783743570,2,1,936,1188,0.0,0.0,0,0,0
1783743570,2,2,936,936,0.0,0.0,0,0,0
1783743570,2,3,936,936,0.0,0.0,0,0,0
1783743570,3,1,936,1188,0.0,0.0,0,0,0
1783743570,3,2,936,936,0.0,0.0,0,0,0
1783743570,1,1,936,1188,0.0,0.0,0,0,0
1783743570,1,2,936,936,0.0,0.0,0,0,0
1783743575,1,1,936,1188,0.0,0.0,0,0,0
1783743575,1,2,936,936,0.0,0.0,0,0,0
1783743575,3,1,936,1188,0.0,0.0,0,0,0
1783743575,3,2,936,936,0.0,0.0,0,0,0
1783743575,2,1,936,1188,0.0,0.0,0,0,0
1783743575,2,2,936,936,0.0,0.0,0,0,0
1783743575,2,3,936,936,0.0,0.0,0,0,0
1783743580,3,1,936,1188,0.0,0.0,0,0,0
1783743580,3,2,936,936,0.0,0.0,0,0,0
1783743580,1,1,936,1188,0.0,0.0,0,0,0
1783743580,1,2,936,936,0.0,0.0,0,0,0
1783743580,2,1,936,1188,0.0,0.0,0,0,0
1783743580,2,2,936,936,0.0,0.0,0,0,0
1783743580,2,3,936,936,0.0,0.0,0,0,0
1783743585,3,1,936,1188,0.0,0.0,0,0,0
1783743585,3,2,936,936,0.0,0.0,0,0,0
1783743585,1,1,936,1188,0.0,0.0,0,0,0
1783743585,1,2,936,936,0.0,0.0,0,0,0
1783743585,2,1,936,1188,0.0,0.0,0,0,0
1783743585,2,2,936,936,0.0,0.0,0,0,0
1783743585,2,3,936,936,0.0,0.0,0,0,0
1783743590,3,1,936,1188,0.0,0.0,0,0,0
1783743590,3,2,936,936,0.0,0.0,0,0,0
1783743590,2,1,936,1188,0.0,0.0,0,0,0
1783743590,2,2,936,936,0.0,0.0,0,0,0
1783743590,2,3,936,936,0.0,0.0,0,0,0
1783743590,1,1,936,1188,0.0,0.0,0,0,0
1783743590,1,2,936,936,0.0,0.0,0,0,0
1783743595,2,1,936,1188,0.0,0.0,0,0,0
1783743595,2,2,936,936,0.0,0.0,0,0,0
1783743595,2,3,936,936,0.0,0.0,0,0,0
1783743595,3,1,936,1188,0.0,0.0,0,0,0
1783743595,3,2,936,936,0.0,0.0,0,0,0
1783743595,1,1,936,1188,0.0,0.0,0,0,0
1783743595,1,2,936,936,0.0,0.0,0,0,0
1783743600,1,1,936,1188,0.0,0.0,0,0,0
1783743600,1,2,936,936,0.0,0.0,0,0,0
1783743600,3,1,936,1188,0.0,0.0,0,0,0
1783743600,3,2,936,936,0.0,0.0,0,0,0
1783743600,2,1,936,1188,0.0,0.0,0,0,0
1783743600,2,2,936,936,0.0,0.0,0,0,0
1783743600,2,3,936,936,0.0,0.0,0,0,0
1783743605,1,1,936,1188,0.0,0.0,0,0,0
1783743605,1,2,936,936,0.0,0.0,0,0,0
1783743605,3,1,936,1188,0.0,0.0,0,0,0
1783743605,3,2,936,936,0.0,0.0,0,0,0
1783743605,2,1,936,1188,0.0,0.0,0,0,0
1783743605,2,2,936,936,0.0,0.0,0,0,0
1783743605,2,3,936,936,0.0,0.0,0,0,0
1783743610,2,1,936,1188,0.0,0.0,0,0,0
1783743610,2,2,936,936,0.0,0.0,0,0,0
1783743610,2,3,936,936,0.0,0.0,0,0,0
1783743610,1,1,936,1188,0.0,0.0,0,0,0
1783743610,1,2,936,936,0.0,0.0,0,0,0
1783743610,3,1,936,1188,0.0,0.0,0,0,0
1783743610,3,2,936,936,0.0,0.0,0,0,0
1783743615,1,1,936,1188,0.0,0.0,0,0,0
1783743615,1,2,936,936,0.0,0.0,0,0,0
1783743615,2,1,936,1188,0.0,0.0,0,0,0
1783743615,2,2,936,936,0.0,0.0,0,0,0
1783743615,2,3,936,936,0.0,0.0,0,0,0
1783743615,3,1,936,1188,0.0,0.0,0,0,0
1783743615,3,2,936,936,0.0,0.0,0,0,0
1783743620,1,1,936,1188,0.0,0.0,0,0,0
1783743620,1,2,936,936,0.0,0.0,0,0,0
1783743620,3,1,936,1188,0.0,0.0,0,0,0
1783743620,3,2,936,936,0.0,0.0,0,0,0
1783743620,2,1,936,1188,0.0,0.0,0,0,0
1783743620,2,2,936,936,0.0,0.0,0,0,0
1783743620,2,3,936,936,0.0,0.0,0,0,0
1783743625,2,1,936,1188,0.0,0.0,0,0,0
1783743625,2,2,936,936,0.0,0.0,0,0,0
1783743625,2,3,936,936,0.0,0.0,0,0,0
1783743625,3,1,936,1188,0.0,0.0,0,0,0
1783743625,3,2,936,936,0.0,0.0,0,0,0
1783743625,1,1,936,1188,0.0,0.0,0,0,0
1783743625,1,2,936,936,0.0,0.0,0,0,0
1783743630,1,1,936,1188,0.0,0.0,0,0,0
1783743630,1,2,936,936,0.0,0.0,0,0,0
1783743630,3,1,936,1188,0.0,0.0,0,0,0
1783743630,3,2,936,936,0.0,0.0,0,0,0
1783743630,2,1,936,1188,0.0,0.0,0,0,0
1783743630,2,2,936,936,0.0,0.0,0,0,0
1783743630,2,3,936,936,0.0,0.0,0,0,0
1783743635,3,1,936,1188,0.0,0.0,0,0,0
1783743635,3,2,936,936,0.0,0.0,0,0,0
1783743635,1,1,936,1188,0.0,0.0,0,0,0
1783743635,1,2,936,936,0.0,0.0,0,0,0
1783743635,2,1,936,1188,0.0,0.0,0,0,0
1783743635,2,2,936,936,0.0,0.0,0,0,0
1783743635,2,3,936,936,0.0,0.0,0,0,0
1783743640,3,1,936,1188,0.0,0.0,0,0,0
1783743640,3,2,936,936,0.0,0.0,0,0,0
1783743640,1,1,936,1188,0.0,0.0,0,0,0
1783743640,1,2,936,936,0.0,0.0,0,0,0
1783743640,2,1,936,1188,0.0,0.0,0,0,0
1783743640,2,2,936,936,0.0,0.0,0,0,0
1783743640,2,3,936,936,0.0,0.0,0,0,0
1783743645,3,1,936,1188,0.0,0.0,0,0,0
1783743645,3,2,936,936,0.0,0.0,0,0,0
1783743645,1,1,936,1188,0.0,0.0,0,0,0
1783743645,1,2,936,936,0.0,0.0,0,0,0
1783743645,2,1,936,1188,0.0,0.0,0,0,0
1783743645,2,2,936,936,0.0,0.0,0,0,0
1783743645,2,3,936,936,0.0,0.0,0,0,0
1783743650,2,1,936,1188,0.0,0.0,0,0,0
1783743650,2,2,936,936,0.0,0.0,0,0,0
1783743650,2,3,936,936,0.0,0.0,0,0,0
1783743650,3,1,936,1188,0.0,0.0,0,0,0
1783743650,3,2,936,936,0.0,0.0,0,0,0
1783743650,1,1,936,1188,0.0,0.0,0,0,0
1783743650,1,2,936,936,0.0,0.0,0,0,0
1783743655,3,1,936,1188,0.0,0.0,0,0,0
1783743655,3,2,936,936,0.0,0.0,0,0,0
1783743655,2,1,936,1188,0.0,0.0,0,0,0
1783743655,2,2,936,936,0.0,0.0,0,0,0
1783743655,2,3,936,936,0.0,0.0,0,0,0
1783743655,1,1,1006,1188,0.11,0.0,0,0,0
1783743655,1,2,936,936,0.0,0.0,0,0,0
1783743660,3,1,936,1188,0.0,0.0,0,0,0
1783743660,3,2,936,936,0.0,0.0,0,0,0
1783743660,1,1,1006,1188,0.0,0.0,0,0,0
1783743660,1,2,936,936,0.0,0.0,0,0,0
1783743660,2,1,936,1188,0.0,0.0,0,0,0
1783743660,2,2,936,936,0.0,0.0,0,0,0
1783743660,2,3,936,936,0.0,0.0,0,0,0
1783743665,3,1,936,1188,0.0,0.0,0,0,0
1783743665,3,2,936,936,0.0,0.0,0,0,0
1783743665,1,1,1006,1188,0.0,0.0,0,0,0
1783743665,1,2,936,936,0.0,0.0,0,0,0
1783743665,2,1,936,1188,0.0,0.0,0,0,0
1783743665,2,2,936,936,0.0,0.0,0,0,0
1783743665,2,3,936,936,0.0,0.0,0,0,0
1783743670,1,1,1006,1188,0.0,0.0,0,0,0
1783743670,1,2,936,936,0.0,0.0,0,0,0
1783743670,3,1,936,1188,0.0,0.0,0,0,0
1783743670,3,2,936,936,0.0,0.0,0,0,0
1783743670,2,1,936,1188,0.0,0.0,0,0,0
1783743670,2,2,936,936,0.0,0.0,0,0,0
1783743670,2,3,936,936,0.0,0.0,0,0,0
1783743675,1,1,1006,1188,0.0,0.0,0,0,0
1783743675,1,2,936,936,0.0,0.0,0,0,0
1783743675,3,1,936,1188,0.0,0.0,0,0,0
1783743675,3,2,936,936,0.0,0.0,0,0,0
1783743675,2,1,936,1188,0.0,0.0,0,0,0
1783743675,2,2,936,936,0.0,0.0,0,0,0
1783743675,2,3,936,936,0.0,0.0,0,0,0
1783743680,1,1,1006,1188,0.0,0.0,0,0,0
1783743680,1,2,936,936,0.0,0.0,0,0,0
1783743680,2,1,936,1188,0.0,0.0,0,0,0
1783743680,2,2,936,936,0.0,0.0,0,0,0
1783743680,2,3,936,936,0.0,0.0,0,0,0
1783743680,3,1,936,1188,0.0,0.0,0,0,0
1783743680,3,2,936,936,0.0,0.0,0,0,0
1783743685,3,1,936,1188,0.0,0.0,0,0,0
1783743685,3,2,936,936,0.0,0.0,0,0,0
1783743685,1,1,1006,1188,0.0,0.0,0,0,0
1783743685,1,2,936,936,0.0,0.0,0,0,0
1783743685,2,1,936,1188,0.0,0.0,0,0,0
1783743685,2,2,936,936,0.0,0.0,0,0,0
1783743685,2,3,936,936,0.0,0.0,0,0,0
1783743690,1,1,1006,1188,0.0,0.0,0,0,0
1783743690,1,2,936,936,0.0,0.0,0,0,0
1783743690,3,1,1006,1258,0.11,0.11,0,0,0
1783743690,3,2,936,936,0.0,0.0,0,0,0
1783743690,2,1,936,1188,0.0,0.0,0,0,0
1783743690,2,2,936,936,0.0,0.0,0,0,0
1783743690,2,3,936,936,0.0,0.0,0,0,0
1783743695,1,1,1006,1188,0.0,0.0,0,0,0
1783743695,1,2,936,936,0.0,0.0,0,0,0
1783743695,2,1,936,1188,0.0,0.0,0,0,0
1783743695,2,2,936,936,0.0,0.0,0,0,0
1783743695,2,3,936,936,0.0,0.0,0,0,0
1783743695,3,1,1006,1258,0.0,0.0,0,0,0
1783743695,3,2,936,936,0.0,0.0,0,0,0
1783743700,2,1,936,1188,0.0,0.0,0,0,0
1783743700,2,2,936,936,0.0,0.0,0,0,0
1783743700,2,3,936,936,0.0,0.0,0,0,0
1783743700,3,1,1006,1258,0.0,0.0,0,0,0
1783743700,3,2,936,936,0.0,0.0,0,0,0
1783743700,1,1,1006,1188,0.0,0.0,0,0,0
1783743700,1,2,936,936,0.0,0.0,0,0,0
1783743705,1,1,1006,1188,0.0,0.0,0,0,0
1783743705,1,2,936,936,0.0,0.0,0,0,0
1783743705,2,1,936,1188,0.0,0.0,0,0,0
1783743705,2,2,936,936,0.0,0.0,0,0,0
1783743705,2,3,936,936,0.0,0.0,0,0,0
1783743705,3,1,1006,1258,0.0,0.0,0,0,0
1783743705,3,2,936,936,0.0,0.0,0,0,0
1783743710,1,1,1006,1188,0.0,0.0,0,0,0
1783743710,1,2,936,936,0.0,0.0,0,0,0
1783743710,3,1,1006,1258,0.0,0.0,0,0,0
1783743710,3,2,936,936,0.0,0.0,0,0,0
1783743710,2,1,936,1188,0.0,0.0,0,0,0
1783743710,2,2,936,936,0.0,0.0,0,0,0
1783743710,2,3,936,936,0.0,0.0,0,0,0
1783743715,2,1,936,1188,0.0,0.0,0,0,0
1783743715,2,2,936,936,0.0,0.0,0,0,0
1783743715,2,3,936,936,0.0,0.0,0,0,0
1783743715,1,1,1006,1188,0.0,0.0,0,0,0
1783743715,1,2,936,936,0.0,0.0,0,0,0
1783743715,3,1,1006,1258,0.0,0.0,0,0,0
1783743715,3,2,936,936,0.0,0.0,0,0,0
1783743720,3,1,1006,1258,0.0,0.0,0,0,0
1783743720,3,2,936,936,0.0,0.0,0,0,0
1783743720,1,1,1006,1188,0.0,0.0,0,0,0
1783743720,1,2,1006,1006,0.11,0.11,0,0,0
1783743720,2,1,936,1188,0.0,0.0,0,0,0
1783743720,2,2,1006,1006,0.11,0.11,0,0,0
1783743720,2,3,936,936,0.0,0.0,0,0,0
1783743725,3,1,1006,1258,0.0,0.0,0,0,0
1783743725,3,2,936,936,0.0,0.0,0,0,0
1783743725,2,1,936,1188,0.0,0.0,0,0,0
1783743725,2,2,1006,1006,0.0,0.0,0,0,0
1783743725,2,3,936,936,0.0,0.0,0,0,0
1783743725,1,1,1006,1188,0.0,0.0,0,0,0
1783743725,1,2,1006,1006,0.0,0.0,0,0,0
1783743730,1,1,1006,1188,0.0,0.0,0,0,0
1783743730,1,2,1006,1006,0.0,0.0,0,0,0
1783743730,3,1,1006,1258,0.0,0.0,0,0,0
1783743730,3,2,936,936,0.0,0.0,0,0,0
1783743730,2,1,936,1188,0.0,0.0,0,0,0
1783743730,2,2,1006,1006,0.0,0.0,0,0,0
1783743730,2,3,936,936,0.0,0.0,0,0,0
1783743735,3,1,1006,1258,0.0,0.0,0,0,0
1783743735,3,2,936,936,0.0,0.0,0,0,0
1783743735,1,1,1006,1188,0.0,0.0,0,0,0
1783743735,1,2,1006,1006,0.0,0.0,0,0,0
1783743735,2,1,936,1188,0.0,0.0,0,0,0
1783743735,2,2,1006,1006,0.0,0.0,0,0,0
1783743735,2,3,936,936,0.0,0.0,0,0,0
1783743740,3,1,1006,1258,0.0,0.0,0,0,0
1783743740,3,2,936,936,0.0,0.0,0,0,0
1783743740,1,1,1006,1188,0.0,0.0,0,0,0
1783743740,1,2,1006,1006,0.0,0.0,0,0,0
1783743740,2,1,936,1188,0.0,0.0,0,0,0
1783743740,2,2,1006,1006,0.0,0.0,0,0,0
1783743740,2,3,936,936,0.0,0.0,0,0,0
1783743745,2,1,936,1188,0.0,0.0,0,0,0
1783743745,2,2,1006,1006,0.0,0.0,0,0,0
1783743745,2,3,936,936,0.0,0.0,0,0,0
1783743745,1,1,1006,1188,0.0,0.0,0,0,0
1783743745,1,2,1006,1006,0.0,0.0,0,0,0
1783743745,3,1,1006,1258,0.0,0.0,0,0,0
1783743745,3,2,936,936,0.0,0.0,0,0,0
1783743750,2,1,936,1188,0.0,0.0,0,0,0
1783743750,2,2,1006,1006,0.0,0.0,0,0,0
1783743750,2,3,936,936,0.0,0.0,0,0,0
1783743750,3,1,1006,1258,0.0,0.0,0,0,0
1783743750,3,2,936,936,0.0,0.0,0,0,0
1783743750,1,1,1006,1188,0.0,0.0,0,0,0
1783743750,1,2,1006,1006,0.0,0.0,0,0,0
1783743755,1,1,1006,1188,0.0,0.0,0,0,0
1783743755,1,2,1006,1006,0.0,0.0,0,0,0
1783743755,3,1,1006,1258,0.0,0.0,0,0,0
1783743755,3,2,1006,1006,0.11,0.11,0,0,0
1783743755,2,1,936,1188,0.0,0.0,0,0,0
1783743755,2,2,1006,1006,0.0,0.0,0,0,0
1783743755,2,3,1006,1006,0.11,0.11,0,0,0
1783743760,3,1,1006,1258,0.0,0.0,0,0,0
1783743760,3,2,1006,1006,0.0,0.0,0,0,0
1783743760,1,1,1006,1188,0.0,0.0,0,0,0
1783743760,1,2,1006,1006,0.0,0.0,0,0,0
1783743760,2,1,936,1188,0.0,0.0,0,0,0
1783743760,2,2,1006,1006,0.0,0.0,0,0,0
1783743760,2,3,1006,1006,0.0,0.0,0,0,0
1783743765,1,1,1006,1188,0.0,0.0,0,0,0
1783743765,1,2,1006,1006,0.0,0.0,0,0,0
1783743765,2,1,936,1188,0.0,0.0,0,0,0
1783743765,2,2,1006,1006,0.0,0.0,0,0,0
1783743765,2,3,1006,1006,0.0,0.0,0,0,0
1783743765,3,1,1006,1258,0.0,0.0,0,0,0
1783743765,3,2,1006,1006,0.0,0.0,0,0,0
1783743770,1,1,1006,1188,0.0,0.0,0,0,0
1783743770,1,2,1006,1006,0.0,0.0,0,0,0
1783743770,3,1,1006,1258,0.0,0.0,0,0,0
1783743770,3,2,1006,1006,0.0,0.0,0,0,0
1783743770,2,1,936,1188,0.0,0.0,0,0,0
1783743770,2,2,1006,1006,0.0,0.0,0,0,0
1783743770,2,3,1006,1006,0.0,0.0,0,0,0
1783743775,2,1,936,1188,0.0,0.0,0,0,0
1783743775,2,2,1006,1006,0.0,0.0,0,0,0
1783743775,2,3,1006,1006,0.0,0.0,0,0,0
1783743775,1,1,1006,1188,0.0,0.0,0,0,0
1783743775,1,2,1006,1006,0.0,0.0,0,0,0
1783743775,3,1,1006,1258,0.0,0.0,0,0,0
1783743775,3,2,1006,1006,0.0,0.0,0,0,0
1783743780,2,1,936,1188,0.0,0.0,0,0,0
1783743780,2,2,1006,1006,0.0,0.0,0,0,0
1783743780,2,3,1006,1006,0.0,0.0,0,0,0
1783743780,1,1,1006,1188,0.0,0.0,0,0,0
1783743780,1,2,1006,1006,0.0,0.0,0,0,0
1783743780,3,1,1006,1258,0.0,0.0,0,0,0
1783743780,3,2,1006,1006,0.0,0.0,0,0,0
1783743785,2,1,1006,1188,0.11,0.0,0,0,0
1783743785,2,2,1006,1006,0.0,0.0,0,0,0
1783743785,2,3,1006,1006,0.0,0.0,0,0,0
1783743785,3,1,1006,1258,0.0,0.0,0,0,0
1783743785,3,2,1006,1006,0.0,0.0,0,0,0
1783743785,1,1,1006,1258,0.0,0.11,0,0,0
1783743785,1,2,1006,1006,0.0,0.0,0,0,0
1783743790,3,1,1006,1258,0.0,0.0,0,0,0
1783743790,3,2,1006,1006,0.0,0.0,0,0,0
1783743790,2,1,1006,1188,0.0,0.0,0,0,0
1783743790,2,2,1006,1006,0.0,0.0,0,0,0
1783743790,2,3,1006,1006,0.0,0.0,0,0,0
1783743790,1,1,1006,1258,0.0,0.0,0,0,0
1783743790,1,2,1006,1006,0.0,0.0,0,0,0
1783743795,1,1,1006,1258,0.0,0.0,0,0,0
1783743795,1,2,1006,1006,0.0,0.0,0,0,0
1783743795,3,1,1006,1258,0.0,0.0,0,0,0
1783743795,3,2,1006,1006,0.0,0.0,0,0,0
1783743795,2,1,1006,1188,0.0,0.0,0,0,0
1783743795,2,2,1006,1006,0.0,0.0,0,0,0
1783743795,2,3,1006,1006,0.0,0.0,0,0,0
1783743800,1,1,1006,1258,0.0,0.0,0,0,0
1783743800,1,2,1006,1006,0.0,0.0,0,0,0
1783743800,2,1,1006,1188,0.0,0.0,0,0,0
1783743800,2,2,1006,1006,0.0,0.0,0,0,0
1783743800,2,3,1006,1006,0.0,0.0,0,0,0
1783743800,3,1,1006,1258,0.0,0.0,0,0,0
1783743800,3,2,1006,1006,0.0,0.0,0,0,0
1783743805,2,1,1006,1188,0.0,0.0,0,0,0
1783743805,2,2,1006,1006,0.0,0.0,0,0,0
1783743805,2,3,1006,1006,0.0,0.0,0,0,0
1783743805,3,1,1006,1258,0.0,0.0,0,0,0
1783743805,3,2,1006,1006,0.0,0.0,0,0,0
1783743805,1,1,1006,1258,0.0,0.0,0,0,0
1783743805,1,2,1006,1006,0.0,0.0,0,0,0
1783743810,3,1,1006,1258,0.0,0.0,0,0,0
1783743810,3,2,1006,1006,0.0,0.0,0,0,0
1783743810,1,1,1006,1258,0.0,0.0,0,0,0
1783743810,1,2,1006,1006,0.0,0.0,0,0,0
1783743810,2,1,1006,1188,0.0,0.0,0,0,0
1783743810,2,2,1006,1006,0.0,0.0,0,0,0
1783743810,2,3,1006,1006,0.0,0.0,0,0,0
1783743815,1,1,1006,1258,0.0,0.0,0,0,0
1783743815,1,2,1006,1006,0.0,0.0,0,0,0
1783743815,3,1,1006,1258,0.0,0.0,0,0,0
1783743815,3,2,1006,1006,0.0,0.0,0,0,0
1783743815,2,1,1006,1188,0.0,0.0,0,0,0
1783743815,2,2,1006,1006,0.0,0.0,0,0,0
1783743815,2,3,1006,1006,0.0,0.0,0,0,0
1783743820,1,1,1006,1258,0.0,0.0,0,0,0
1783743820,1,2,1006,1006,0.0,0.0,0,0,0
1783743820,3,1,1006,1258,0.0,0.0,0,0,0
1783743820,3,2,1006,1006,0.0,0.0,0,0,0
1783743820,2,1,1006,1188,0.0,0.0,0,0,0
1783743820,2,2,1006,1006,0.0,0.0,0,0,0
1783743820,2,3,1006,1006,0.0,0.0,0,0,0
1783743825,1,1,1006,1258,0.0,0.0,0,0,0
1783743825,1,2,1006,1006,0.0,0.0,0,0,0
1783743825,2,1,1006,1188,0.0,0.0,0,0,0
1783743825,2,2,1006,1006,0.0,0.0,0,0,0
1783743825,2,3,1006,1006,0.0,0.0,0,0,0
1783743825,3,1,1006,1258,0.0,0.0,0,0,0
1783743825,3,2,1006,1006,0.0,0.0,0,0,0
1783743830,1,1,1006,1258,0.0,0.0,0,0,0
1783743830,1,2,1006,1006,0.0,0.0,0,0,0
1783743830,3,1,1006,1258,0.0,0.0,0,0,0
1783743830,3,2,1006,1006,0.0,0.0,0,0,0
1783743830,2,1,1006,1188,0.0,0.0,0,0,0
1783743830,2,2,1006,1006,0.0,0.0,0,0,0
1783743830,2,3,1006,1006,0.0,0.0,0,0,0
1783743835,2,1,1006,1188,0.0,0.0,0,0,0
1783743835,2,2,1006,1006,0.0,0.0,0,0,0
1783743835,2,3,1006,1006,0.0,0.0,0,0,0
1783743835,3,1,1006,1258,0.0,0.0,0,0,0
1783743835,3,2,1006,1006,0.0,0.0,0,0,0
1783743835,1,1,1006,1258,0.0,0.0,0,0,0
1783743835,1,2,1006,1006,0.0,0.0,0,0,0
1783743840,3,1,1006,1258,0.0,0.0,0,0,0
1783743840,3,2,1006,1006,0.0,0.0,0,0,0
1783743840,1,1,1006,1258,0.0,0.0,0,0,0
1783743840,1,2,1006,1006,0.0,0.0,0,0,0
1783743840,2,1,1006,1188,0.0,0.0,0,0,0
1783743840,2,2,1006,1006,0.0,0.0,0,0,0
1783743840,2,3,1006,1006,0.0,0.0,0,0,0
1783743845,1,1,1006,1258,0.0,0.0,0,0,0
1783743845,1,2,1006,1006,0.0,0.0,0,0,0
1783743845,3,1,1006,1258,0.0,0.0,0,0,0
1783743845,3,2,1006,1006,0.0,0.0,0,0,0
1783743845,2,1,1006,1188,0.0,0.0,0,0,0
1783743845,2,2,1006,1006,0.0,0.0,0,0,0
1783743845,2,3,1006,1006,0.0,0.0,0,0,0
1783743850,3,1,1006,1258,0.0,0.0,0,0,0
1783743850,3,2,1006,1006,0.0,0.0,0,0,0
1783743850,2,1,1006,1258,0.0,0.11,0,0,0
1783743850,2,2,1006,1006,0.0,0.0,0,0,0
1783743850,2,3,1006,1006,0.0,0.0,0,0,0
1783743850,1,1,1006,1258,0.0,0.0,0,0,0
1783743850,1,2,1006,1006,0.0,0.0,0,0,0
1783743855,3,1,1006,1258,0.0,0.0,0,0,0
1783743855,3,2,1006,1006,0.0,0.0,0,0,0
1783743855,1,1,1006,1258,0.0,0.0,0,0,0
1783743855,1,2,1006,1006,0.0,0.0,0,0,0
1783743855,2,1,1006,1258,0.0,0.0,0,0,0
1783743855,2,2,1006,1006,0.0,0.0,0,0,0
1783743855,2,3,1006,1006,0.0,0.0,0,0,0
1783743860,3,1,1006,1258,0.0,0.0,0,0,0
1783743860,3,2,1006,1006,0.0,0.0,0,0,0
1783743860,2,1,1006,1258,0.0,0.0,0,0,0
1783743860,2,2,1006,1006,0.0,0.0,0,0,0
